group,weight,mean_income,theil_within,group_variable
3252,2178.6576172,7451.862621471113,0.16741350732676982,occupation
2267,1748.45731086,4698.818148747948,0.2615388703624128,occupation
2612,1565.86939966,34805.10318929135,0.03195243934680877,occupation
1344,1534.18858791,3113.3092032947634,0.03679069450887771,occupation
2112,1516.34617568,7323.7787455030375,0.08703457546282332,occupation
2230,1329.1614639,2046.5139452529686,0.4792138223743635,occupation
9624,1261.98832128,2781.84494982562,0.3905461294307319,occupation
5241,996.3055973200001,1735.141550062731,0.22017068867755815,occupation
4131,851.49361732,4723.6763755722,0.0013805086033197855,occupation
2111,832.15020599,4144.4228233635795,0.5801649051594144,occupation
7215,804.9373809699999,1488.6393745194687,0.05272181714926955,occupation
1312,752.26856876,3683.7134296465883,0.040574201511765634,occupation
2633,705.52828216,20315.136240328036,0.1336995807904598,occupation
2659,613.67590815,4381.180833577163,0.05210052506866272,occupation
4413,561.47152471,2700,NA,occupation
7541,532.3693081700001,2439.267556069394,0.08974809391989022,occupation
2240,524.86706072,10000,NA,occupation
3351,231.23535244,1621,NA,occupation
6129,196.96949891,3000,NA,occupation
São Paulo,24433354.43717774,4270.207279486526,0.45103119744445996,state
Minas Gerais,10615594.02157013,3347.1001292507212,0.406384262797213,state
Rio de Janeiro,8159061.28799117,4204.058509387459,0.6005393190351949,state
Bahia,6324304.06741777,2401.8052211457457,0.49522972255105685,state
Paraná,6195551.07575861,4054.8505837795055,0.4122779191296997,state
Rio Grande do Sul,5788485.96030585,3992.145517741645,0.408168805307903,state
Santa Catarina,4467082.23614985,4231.866556732652,0.3314628032157247,state
Goiás,3817414.19452113,3771.1743858418668,0.5081252548459975,state
Pernambuco,3665290.50693004,2711.4630775901055,0.4886973777851833,state
Ceará,3555424.11495634,2481.4395023048155,0.5258498680070967,state
Pará,3554129.28988937,2449.424725777977,0.4745576817449328,state
